GHG_Grouped,National_Communication_Category,IPCC_Code,Source,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,current
N2O,Business,1A2gviii,Autogeneration - exported to grid,0.000102529723,0.00009909250493,0.0001034098895,0.0002196057945,0.0002152607004,0.0004928879584,0.0004940846809,0.0005761826876,0.0005496285417,0.0006151285197,0.0008192795436,0.0008213218719,0.0006928518209,0.001099167724,0.000865239654,0.0006894939803,0.0007137958549,0.001010965893,0.001019124499,0.00116156192,0.001008835107,0.0009725135632,0.001055136406,0.0008375920541,0.0007435097086,0.0008053427684,0.0008182966791,0.0008500457052
N2O,Business,1A2gviii,Autogenerators,0.0002711477667,0.0002874271311,0.0002717159626,0.0004019347744,0.0003958516595,0.001318916801,0.001482254043,0.001728548063,0.002235861956,0.002370042869,0.002697542682,0.002106985546,0.002357315365,0.002185345442,0.002192647242,0.00222971323,0.001877900658,0.001833520527,0.001487152348,0.001269604542,0.001288287948,0.001240656653,0.001238364647,0.001217545654,0.001093764166,0.001006902854,0.001032071978,0.00112727338
N2O,Business,1A2gviii,Other industrial combustion,0.07493118192,0.0828612398,0.08666011225,0.06961267224,0.07745752382,0.07964731419,0.074033281,0.07139895435,0.06669312154,0.06567317359,0.06082632023,0.05773819682,0.053925484,0.05852062365,0.06479817826,0.05981563487,0.05940540387,0.05332624764,0.05487921561,0.06252276489,0.07661158476,0.07619488885,0.07457173712,0.08471091042,0.1011276639,0.1062545244,0.1126207849,0.1277996515
N2O,Business,1A4ai,Miscellaneous industrial/commercial combustion,0.01555082057,0.01603765958,0.01335455678,0.01430609169,0.01356492741,0.01292486294,0.0126605394,0.01029586946,0.01064106199,0.00946133376,0.009201289574,0.009267722483,0.007352637283,0.007591299876,0.007335034206,0.007776382487,0.00696233831,0.006580803969,0.008050289665,0.007142275809,0.006866479108,0.006182743699,0.006776130044,0.007019135292,0.006238631486,0.006802223361,0.007041851493,0.006866421506
N2O,Business,2B1,Ammonia production - combustion,0.0003052821771,0.0003049769458,0.0003127805068,0.0003124620199,0.0003121447564,0.0003117721112,0.0003114011469,0.0002300760464,0.0002655921854,0.0003072851501,0.0003267169104,0.0003495421692,0.0003529263312,0.0003355973379,0.000285752098,0.0003081994809,0.0002430652175,0.0003244045186,0.0003318662307,0.000240164048,0.0002718362634,0.0002207746487,0.0003083336381,0.0002739916422,0.000284291063,0.0003019146451,0.0002779945127,0.0003337664283
N2O,Business,2B8a,Methanol production – combustion,0.0002650222956,0.0002645102894,0.0002640002577,0.0002634921891,0.0002629860723,0.0002623916075,0.0002617998241,0.0002611340577,0.0001237873494,0.0001140038572,0.0001369907209,0.00006936964922,,,,,,,,,,,,,,,,
N2O,Business,2B8g,Chemicals (combustion),0.001831274705,0.002087533292,0.002050859615,0.002034241186,0.002177384408,0.002198983849,0.00219603233,0.002104194594,0.002155487475,0.002294812043,0.00188822568,0.001776624548,0.001672072443,0.001900695349,0.001993319923,0.00188391888,0.001924808518,0.00183374041,0.001664852058,0.001631742194,0.001733523169,0.001734007926,0.001767351475,0.001586300656,0.001254702376,0.001416396859,0.001489987268,0.001512962313
N2O,Business,2G3a,N2O use as an anaesthetic,0.520123209,0.5219090986,0.5232447677,0.5244076588,0.5257399825,0.5272176775,0.5284836938,0.5298459904,0.5313025443,0.5332071086,0.5350353458,0.5371134512,0.5394105399,0.5418745353,0.5447268788,0.5489344628,0.5526966026,0.5571694042,0.5617579363,0.565729771,0.5702673535,0.5750480485,0.5788686447,0.5825082994,0.5869730135,0.5916395347,0.596466131,0.6000267913
N2O,Energy Supply,1A1ai,Autogenerators,,,,,,,0.000000332572906,0.0000003318250685,0.0000003267827446,0.0000003267827446,0.0000003267827446,0.0000003267827446,0.0000003267827446,0.000003776755377,0.000005540435549,0.000005252185462,0.000006557986921,0.000007858038673,0.000008101977999,0.00001847028054,0.00004913071156,0.00009936297371,0.0002007102616,0.0002865654457,0.0004295497811,0.0006878589352,0.001081508357,0.001259087733
N2O,Energy Supply,1A1ai,Miscellaneous industrial/commercial combustion,0.002568097686,0.002720700918,0.002841016097,0.002885165503,0.00317955097,0.00350711597,0.003335663676,0.002159876831,0.002279160074,0.002441651437,0.003546108345,0.003751082895,0.004416008292,0.005285967082,0.005235235562,0.005646427882,0.00509269501,0.005990851181,0.006485493253,0.006146600647,0.005793984526,0.006484223851,0.006069931588,0.006410545253,0.006331438174,0.0071459311,0.007465583232,0.009177730879
N2O,Energy Supply,1A1ai,Power stations,1.07769551,1.069110933,1.003682532,0.8509054859,0.8079033766,0.7961124194,0.741826512,0.6424085166,0.6678078965,0.5842697134,0.6535796956,0.7209664311,0.681436009,0.7422480039,0.7236692372,0.7675234713,0.8322246461,0.7680013299,0.7210170153,0.6169565105,0.6439735156,0.6510669966,0.8332166119,0.809203555,0.6943379879,0.6367136812,0.4353218764,0.4015364693
N2O,Energy Supply,1A1ai,Public sector combustion,0.00003928249299,0.00004938694928,0.00004938694928,0.00003860129369,0.00005915080592,0.00006641693179,0.00006641693179,0.00006607633214,0.00006142147026,0.00006153500347,0.00005481383704,0.00005603999578,0.00006066079771,0.00005963899875,0.00005963899875,0.00006007042498,0.00005011356187,0.00005617623564,0.00005646006869,0.00005784517393,0.00006556543267,0.00007302456501,0.00007235471903,0.00007755454036,0.00007691875434,0.00002808811782,0.00002887149702,0.0000328451596
N2O,Energy Supply,1A1b,Refineries - combustion,0.02670242163,0.02859968424,0.02920097076,0.03028783899,0.03000446102,0.03025820718,0.03041660458,0.03067259728,0.02982374458,0.02568357878,0.02307502935,0.02382053959,0.0274775492,0.02754063835,0.02528954648,0.02709513677,0.02218536055,0.02173672411,0.01956406424,0.01790940333,0.01869393126,0.01910298286,0.0183823365,0.01600310731,0.0138370344,0.01480803223,0.01433024772,0.01405896255
N2O,Energy Supply,1A1ci,Coke production,0.0007127237323,0.0006499363381,0.0005693446307,0.0005219132514,0.0005421123769,0.0005182047422,0.0006025380547,0.0005962135391,0.0006653293911,0.0006263974107,0.000650285734,0.0005255527672,0.0004663787573,0.0004772064315,0.0004492530379,0.0004474250134,0.0004703955134,0.0004828529039,0.0004877990855,0.0004291176677,0.0004504990173,0.0004397944802,0.0004398078062,0.0004315857088,0.0004351900581,0.0003756342048,0.0002186209018,0.0002096909657
N2O,Energy Supply,1A1ci,Solid smokeless fuel production,,,,,,,,0.0002397708,0.0003596562,0.000266412,0.0004928622,0.0004262592,0.0002264502,,,,,,,,,,,,,,,
N2O,Energy Supply,1A1cii,Upstream Gas Production - fuel combustion,0.05766935363,0.05999312043,0.06377835563,0.06744850403,0.07993756165,0.0816432727,0.09267490469,0.09664562095,0.1030446862,0.1088794521,0.1209875979,0.1365306202,0.1888503744,0.12804211,0.1248348493,0.1177362783,0.09660390267,0.09003680496,0.08892098992,0.08916893038,0.08312248127,0.08004474705,0.07557654794,0.07680344358,0.08821259862,0.09134225019,0.08642092673,0.08748117231
N2O,Energy Supply,1A1cii,Upstream oil and gas production - combustion at gas separation plant,0.02279767407,0.02484984565,0.02497364254,0.02700676845,0.03993878239,0.03524402328,0.02682716714,0.02338187631,0.02356167272,0.02017253771,0.02018820431,0.02596298854,0.01837851584,0.02659684402,0.02305487227,0.02295327318,0.01910691852,0.0191833989,0.01933169118,0.02016401774,0.01681959573,0.0185668586,0.01643822091,0.0136496743,0.01480225604,0.01503128167,0.02076164836,0.02289242513
N2O,Energy Supply,1A1cii,Upstream Oil Production - fuel combustion,0.1789769807,0.1844194392,0.1950009519,0.2062230005,0.2478535024,0.2532439759,0.2800699728,0.289237226,0.3067580958,0.289224104,0.2909165325,0.2779034459,0.3009469761,0.2866011083,0.2698548058,0.260877408,0.2524009629,0.2113544346,0.2017234692,0.2119552507,0.1994490789,0.2064576416,0.1964492909,0.1624267232,0.1817057066,0.2003962117,0.2083196737,0.2139770383
N2O,Energy Supply,1A1ciii,Collieries - combustion,0.002468604181,0.00233103351,0.001650431126,0.001006311222,0.0005320167669,0.0002344800202,0.0002168812327,0.0002076899074,0.0001395908481,0.000240656544,0.0002873265016,0.0002715696618,0.0002472086095,0.0002089502924,0.0002411993307,0.0001890134836,0.0001481003461,0.0001625643563,0.0001874427014,0.0001748567934,0.0001866513845,0.0001467011788,0.0001372708331,0.00009949849508,0.00005866134348,0.00004075305461,0.00004906762015,0.00005351795491
N2O,Energy Supply,1A1ciii,Gas production,0.0003337274787,0.0004071014387,0.0003784984736,0.0003840217053,0.0003982354433,0.0004333284079,0.0005753444308,0.0005323564468,0.0006718782533,0.0008279335332,0.000884502612,0.0008720770885,0.0008693800459,0.0009248802047,0.0007324968625,0.000822213922,0.0007434908604,0.000633313211,0.0006862954623,0.0006714969183,0.000960954164,0.0008477949972,0.0006152661907,0.0005885386452,0.000574632246,0.0006585752302,0.0006710107375,0.0006854222982
N2O,Energy Supply,1A1ciii,Nuclear fuel production,0.00004074726116,0.00004789251549,0.00004905120538,0.00005455498236,0.00005310662,0.00004509234825,0.00008439124705,0.0000891225641,,,,,,,,,,,,,,,,,,,,
N2O,Energy Supply,1B1b,Iron and steel - flaring,0.0000901846965,0.00003659528905,0.00002636019502,0.00004480267578,0.00002597396505,0.00002925691974,0.00002858101731,0.00001950461316,0.00003234675945,0.00001670444593,0.00003138118454,0.0000223047804,0.00003734292861,0.00004412677334,0.00007560451538,0.00004261083976,0.000046635688,0.00004301339265,0.00003984390356,0.00000749919118,0.0000596104956,0.00007318266556,0.00001850323659,0.00003757112769,0.00006585027568,0.00007416942381,0.00001964199246,0.00001747648241
N2O,Energy Supply,1B2a1,Upstream Oil Production - Offshore Well Testing,0.001993401879,0.001970849449,0.002114532872,0.002258216295,0.002401899718,0.00246053327,0.002725803362,0.002589293689,0.0007336987138,0.000904980665,0.0006636866204,0.0005153832311,0.0007045258957,0.000371606,0.0003184285683,0.0004952197942,0.0002997844202,0.0002641213883,0.00022648,0.00080162,0.00024734,0.00031886,0.00026522,0.00030098,0.0008021977386,0.0005034903462,0.00066752,0.0006541853064
N2O,Energy Supply,1B2b1,Upstream Gas Production - Offshore Well Testing,0.00191767993,0.001895984183,0.002034209605,0.002172435027,0.00231066045,0.00236706673,0.002622260194,0.002490936019,0.0007058282189,0.0007933883013,0.0004142808561,0.0003372445642,0.0004616419414,0.000717584,0.0007259454017,0.0004763563093,0.0003589523978,0.0003162506097,0.00027118,0.00054832,0.0004321,0.00028906,0.00088208,0.00088208,0.001138498272,0.0004617512384,0.001141535488,0.001155566734
N2O,Energy Supply,1B2c2i,Upstream Oil Production - flaring,0.03535321399,0.03496233742,0.03759027032,0.04021078042,0.0426210719,0.05135883925,0.05226050745,0.04622135564,0.04644144432,0.04677110699,0.03916462495,0.04124227849,0.03829020454,0.0338230637,0.03357210496,0.03902382953,0.03266989114,0.0333754025,0.02732045437,0.02854866952,0.02611913894,0.04046940229,0.03574477236,0.02745442503,0.02920798901,0.03124251608,0.03054558928,0.0338876685
N2O,Energy Supply,1B2c2ii,Upstream Gas Production - flaring,0.001490571548,0.001474091306,0.001584890908,0.001695377547,0.001797000893,0.002165404948,0.002203421321,0.001948797007,0.001946539326,0.002311578925,0.004982691114,0.003790663793,0.003719367971,0.0025840034,0.003603805598,0.003859974726,0.003758063994,0.00432696,0.00364752,0.00438495378,0.004169720357,0.002315917043,0.002122100506,0.002150925892,0.002543594188,0.003203669768,0.003966673333,0.003661753234
N2O,Industrial Process,2B2,Nitric acid production,3.860258424,3.919816637,4.144927643,4.181832504,2.88870977,2.738662102,2.787256927,2.645941733,3.102248838,4.568465458,4.19718547,3.260171852,2.40216012,2.23775054,2.53980036,1.94152364,1.6907328,1.6952326,1.4999234,1.0810546,1.265606,0.198766,0.039038,0.042912,0.04038198,0.029204,0.024734,0.03725
N2O,Industrial Process,2B3,Adipic acid production,19.93460868,20.0431224,15.4622664,11.63988,12.91193114,11.55141691,11.41354066,11.73540211,11.5483046,0.5807722,1.1293008,1.3646314,0.6258894,0.5585116,1.0606118,0.890126,0.5832754,0.9513054,0.9104794,0.0682718,,,,,,,,
N2O,Industrial Process,2C1a,Electric arc furnaces,0.006774136,0.005700591,0.006000081,0.006259192,0.006367515,0.006576562,0.006141929,0.006561066,0.005630859,0.005348802,0.005241075,0.004743415,0.003885026,0.00377715,0.004649892667,0.004039301097,0.004058809667,0.004544186417,0.004546868417,0.00316245975,0.00355805475,0.00377678675,0.00306471575,0.00289843175,0.00291690775,0.00276954675,0.00221288275,0.00223016675
N2O,Industrial Process,2C1b,Iron and steel - flaring,0.0001932018835,0.0001300050057,0.0001106741961,0.0001036641222,0.0001357405207,0.0001715343826,0.000196494494,0.0001696225443,0.0001565583157,0.0001830054125,0.0001690914781,0.0001024957766,0.00006881534161,0.0001484861095,0.0001653740147,0.0002139449461,0.000167605391,0.0002199239142,0.0002476689681,0.00007690883982,0.0001418362852,0.0001054331438,0.00008676078399,0.0002242544679,0.000194941316,0.0001994405439,0.00009690488026,0.000115929581
N2O,Industrial Process,2C1d,Sinter production,0.01076989081,0.01014689427,0.01064029853,0.01066767252,0.0110427774,0.0112425864,0.0112026246,0.0114024336,0.0109495332,0.0118153722,0.0105632358,0.0105365946,0.009319904317,0.010589877,0.0104966328,0.01041583004,0.009338300065,0.00977644124,0.008278437773,0.006121711605,0.005544556268,0.005169767105,0.006249675759,0.008167598202,0.008258985891,0.00698748857,0.004048438997,0.003843145811
N2O,Industrial Process,2G3b,Other food - cream consumption,0.03244990794,0.03277235559,0.03016563654,0.02787228177,0.02705068602,0.0243945382,0.02181598814,0.02237513079,0.02168830901,0.02290257842,0.0247552872,0.03580922437,0.03457270362,0.03314612994,0.03852697415,0.0363778239,0.04019882958,0.03816315866,0.03683874974,0.03802303356,0.03760389339,0.03461203429,0.03271668013,0.04316005039,0.04557553417,0.04780919253,0.04312348019,0.04471261916
N2O,Industrial Process,2G3b,Recreational use of N2O,,,,,,,,,,,,,,,,,,,,,,,0.0001007604014,0.0007004924065,0.001300224412,0.001137113822,0.0006850644749,0.0006664232647
N2O,Industrial Process,2G4,Chemical Industry – other process sources,0.04100160783,0.04100160783,0.04100160783,0.04100160783,0.04100160783,0.04100160783,0.02892476572,0.02547423941,0.03048566821,0.02819108279,0.0371312096,0.0303962663,0.028906,0.0276842,0.12952272,0.228566,0.2235596,0.277540512,0.326850274,0.19668,0.201077288,0.3393028,0.252704,0.18029,0.199064,0.167178,0.185654,0.198468
N2O,Land Use Change,4,LULUCF Indirect N2O - Atmospheric Deposition,0.0008533800774,0.00075287114,0.0006205510809,0.0006801555424,0.0005615084701,0.0005183961799,0.0004879842404,0.000476315913,0.0004391641712,0.0004269018897,0.0004640173688,0.0004352022689,0.000423665663,0.0004469369691,0.0004618357048,0.0004107790733,0.00040360438,0.0004061522772,0.0003437618225,0.0003475191907,0.0003492159481,0.0003801148116,0.0003178735652,0.0003465426718,0.0003857812059,0.0002492117089,0.0002457732439,0.0002576850259
N2O,Land Use Change,4,LULUCF Indirect N2O - Nitrogen Leaching and Run-off,0.4006317804,0.3975879284,0.3945982183,0.3925377577,0.3903475969,0.3885337338,0.3863750103,0.3846413582,0.3829691447,0.381301655,0.36867955,0.3570522932,0.3461226621,0.3355732565,0.325443993,0.3155085598,0.3061085006,0.2966937574,0.287189623,0.2780795468,0.2722566217,0.2683264523,0.2641788223,0.2602177568,0.2561029137,0.2514246638,0.2472299476,0.2433614362
N2O,Land Use Change,4A,Forest Land - Drainage and rewetting and other management of organic and mineral soils,0.04976788033,0.05025312651,0.05074524692,0.05121500811,0.05167240002,0.05208388658,0.0524684752,0.05282883915,0.05317383877,0.05351794361,0.05382983866,0.05408263327,0.05430746582,0.05450423147,0.05471636311,0.05489340564,0.0550907702,0.05527121586,0.05540147189,0.05551713688,0.05567677005,0.05590170155,0.05607952289,0.0562565379,0.05641075275,0.05645175348,0.05649999102,0.05657123835
N2O,Land Use Change,4A1,Forest Land remaining Forest Land - Biomass Burning - Wildfires,0.001904009911,0.003280766447,0.0008421986618,0.001503836516,0.001215424094,0.009676582006,0.005095323912,0.006800529662,0.003841463359,0.000615582701,0.002194092921,0.003035343644,0.002581031758,0.002221607976,0.002897327215,0.005428707503,0.005370862407,0.004827089092,0.004493414281,0.003928523367,0.001924215517,0.002633984487,0.01227056464,0.003053001706,0.003267377006,,0.0002564361067,0.001523986707
N2O,Land Use Change,4A2,Cropland converted to Forest Land - Direct N2O emissions from N Mineralization/Immobilization,0.01247526095,0.01313762039,0.01345839936,0.01394343315,0.01439587859,0.01481375121,0.0147906436,0.01502245326,0.01533878479,0.01567531782,0.01610510601,0.01600561173,0.01605148187,0.0159678246,0.01582378797,0.01555945612,0.01519366191,0.01463396327,0.01390636464,0.01296362962,0.01204702154,0.01180221026,0.01147490556,0.01102531408,0.01047059717,0.009797218117,0.009143155375,0.008583400124
N2O,Land Use Change,4A2,Direct N2O emission from N fertilisation of forest land,0.008533800774,0.0075287114,0.006205510809,0.006801555424,0.005615084701,0.005183961799,0.004879842404,0.00476315913,0.004391641712,0.004269018897,0.004640173688,0.004352022689,0.00423665663,0.004469369691,0.004618357048,0.004107790733,0.0040360438,0.004061522772,0.003437618225,0.003475191907,0.003492159481,0.003801148116,0.003178735652,0.003465426718,0.003857812059,0.002492117089,0.002457732439,0.002576850259
